Object ID,Department,AccessionYear,Object Name,Title,Culture,Artist,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Object Date,Object Begin Date,Object End Date,Dimensions,Credit Line,Classification,Link Resource,Repository
12607,The American Wing,1926,Drawing,Landscape (from McGuire Scrapbook),American,"Smillie, James",American,1807,1885,,1840,1840,1840,7 5/16 x 6 3/16 in. (18.6 x 15.7 cm),"Gift of James C. McGuire, 1926",Drawings,http://www.metmuseum.org/art/collection/search/12607,"Metropolitan Museum of Art, New York, NY"
12608,The American Wing,1926,Drawing,"Lime Rock on the Rondout, New York (from McGuire Scrapbook)",American,"Smillie, James",American,1807,1885,,1840,1840,1840,6 5/16 x 4 11/16 in. (16 x 11.9 cm),"Gift of James C. McGuire, 1926",Drawings,http://www.metmuseum.org/art/collection/search/12608,"Metropolitan Museum of Art, New York, NY"
12610,The American Wing,1967,Watercolor,On the Ausable,American,"Smillie, James David",American,1833,1909,,1869,1869,1869,9 1/2 x 12 7/8 in. (24.1 x 32.7 cm),"Purchase, Mr. and Mrs.  J. William Middendorf II Gift, 1967",Drawings,http://www.metmuseum.org/art/collection/search/12610,"Metropolitan Museum of Art, New York, NY"
12611,The American Wing,1980,Watercolor,Seascape—Fishing Boats by the Shore,American,"Smith, Henry Pember",,1854,1907,,1875,1875,1875,6 1/16 x 10 in. (15.4 x 25.4 cm),"Maria DeWitt Jesup and Morris K. Jesup Funds, 1980",Drawings,http://www.metmuseum.org/art/collection/search/12611,"Metropolitan Museum of Art, New York, NY"
12612,The American Wing,1938,"Painting, miniature",Portrait of a Lady,American,"Smith, James Passmore",,1803,1888,,1834,1834,1834,2 3/8 x 2 in. (6 x 5.1 cm),"Fletcher Fund, 1938",Paintings,http://www.metmuseum.org/art/collection/search/12612,"Metropolitan Museum of Art, New York, NY"
12613,The American Wing,1946,Watercolor,Allan Melville,American,"Smith, John Rubens",American,1775,1849,,1810,1810,1810,8 7/8 x 6 3/4 in. (22.5 x 17.1 cm),"Bequest of Charlotte E. Hoadley, 1946",Drawings,http://www.metmuseum.org/art/collection/search/12613,"Metropolitan Museum of Art, New York, NY"
12614,The American Wing,1974,Watercolor,"Cohoes Falls on Mohawk River, New York",American,"Smith, John Rubens",American,1775,1849,,,1775,1849,11 3/4 x 17 1/2 in. (29.8 x 44.5 cm),"Maria DeWitt Jesup Fund, 1974",Drawings,http://www.metmuseum.org/art/collection/search/12614,"Metropolitan Museum of Art, New York, NY"
12615,The American Wing,1911,Watercolor,Gabriel V. Ludlow,American,"Smith, John Rubens",American,1775,1849,,1816,1816,1816,17 13/16 x 9 7/8 in. (45.2 x 25.1 cm),"Bequest of Maria P. James, 1910",Drawings,http://www.metmuseum.org/art/collection/search/12615,"Metropolitan Museum of Art, New York, NY"
12616,The American Wing,1926,Watercolor,Scene (from McGuire Scrapbook),American,"Smith, John Rubens",American,1775,1849,,1834,1834,1834,5 7/8 x 5 1/2 in. (14.9 x 14 cm),"Gift of James C. McGuire, 1926",Drawings,http://www.metmuseum.org/art/collection/search/12616,"Metropolitan Museum of Art, New York, NY"
12617,The American Wing,1922,Watercolor,"The Shop and Warehouse of Duncan Phyfe, 168–172 Fulton Street, New York City",American,"Smith, John Rubens",American,1775,1849,,ca. 1816,1813,1819,15 7/8 x 19 5/8 in. (40.3 x 49.8 cm),"Rogers Fund, 1922",Drawings,http://www.metmuseum.org/art/collection/search/12617,"Metropolitan Museum of Art, New York, NY"
12618,The American Wing,1952,Watercolor,Venetian Scene,American,"Smith, Joseph Lindon",American,1863,1950,,,1863,1950,19 1/4 x 14 in. (48.9 x 35.6 cm),"Gift of Estate of Mrs. Edward Robinson, 1952",Drawings,http://www.metmuseum.org/art/collection/search/12618,"Metropolitan Museum of Art, New York, NY"
12619,The American Wing,1981,Drawing,"Civita Castellana and Mount Soracte, 1852",American,"Smith, Russell",,1812,1896,,1852,1852,1852,7 3/16 x 11 7/8 in. (18.3 x 30.2 cm),"Purchase, Gift of Edward D. Adams, by exchange, 1981",Drawings,http://www.metmuseum.org/art/collection/search/12619,"Metropolitan Museum of Art, New York, NY"
12620,The American Wing,1981,Watercolor,Boats at Cape May,American,"Smith, Xanthus Russell",,1839,1929,,1873,1873,1873,9 1/8 x 12 in. (23.2 x 30.5 cm),"Gift of Mr. and Mrs. Stuart P. Feld, 1981",Drawings,http://www.metmuseum.org/art/collection/search/12620,"Metropolitan Museum of Art, New York, NY"
12621,The American Wing,1981,Drawing,Mother and Child at a Stream,American,"Smith, Xanthus Russell",,1839,1929,,1870,1870,1870,11 7/8 x 7 7/8 in. (30.2 x 20 cm),"Gift of Mr. and Mrs. Stuart P. Feld, 1981",Drawings,http://www.metmuseum.org/art/collection/search/12621,"Metropolitan Museum of Art, New York, NY"
12622,The American Wing,1981,Drawing,Tree Struck by Lightning,American,"Smith, Xanthus Russell",,1839,1929,,1861,1861,1861,11 1/2 x 14 1/4 in. (29.2 x 36.2 cm),"Morris K. Jesup and Maria DeWitt Jesup Funds, 1981",Drawings,http://www.metmuseum.org/art/collection/search/12622,"Metropolitan Museum of Art, New York, NY"
12623,The American Wing,1970,Watercolor,"Wood Carrier, near Amalfi (from Cropsey Album)",American,"Snell, George",,1820,1893,,1878,1878,1878,7 1/2 x 5 3/8 in. (19.1 x 13.7 cm),"Purchase, Charles and Anita Blatt Gift, 1970",Drawings,http://www.metmuseum.org/art/collection/search/12623,"Metropolitan Museum of Art, New York, NY"
12624,The American Wing,1974,Drawing,The Brandywine in Winter,American,"Sommer, William",,1867,1949,,ca. 1923–25,1920,1925,14 3/4 x 20 in. (37.5 x 50.8 cm),"Gift of Joseph, Elsie, and Connie Erdelac, 1974",Drawings,http://www.metmuseum.org/art/collection/search/12624,"Metropolitan Museum of Art, New York, NY"
12625,The American Wing,1975,Drawing,Lantern and Leaves,American,"Sommer, William",,1867,1949,,1891,1891,1891,Sight: 17 1/2 x 12 in. (44.5 x 30.5 cm),"Gift of Joseph, Elsie, and Connie Erdelac, 1975",Drawings,http://www.metmuseum.org/art/collection/search/12625,"Metropolitan Museum of Art, New York, NY"
12626,The American Wing,1974,Watercolor,Still Life with Apples,American,"Sommer, William",,1867,1949,,ca. 1929–35,1926,1935,7 3/16 x 10 3/4 in. (18.3 x 27.3 cm),"Gift of Joseph, Elsie, and Connie Erdelac, 1974",Drawings,http://www.metmuseum.org/art/collection/search/12626,"Metropolitan Museum of Art, New York, NY"
12627,The American Wing,1974,Watercolor,Technicolor Boy (At Ease),American,"Sommer, William",,1867,1949,,ca. 1932–35,1929,1935,15 x 11 in. (38.1 x 27.9 cm),"Gift of Joseph, Elsie, and Connie Erdelac, 1974",Drawings,http://www.metmuseum.org/art/collection/search/12627,"Metropolitan Museum of Art, New York, NY"
12628,The American Wing,1975,Drawing,Winter Trees,American,"Sommer, William",,1867,1949,,1890,1890,1890,Sight: 18 x 12 1/2 in. (45.7 x 31.8 cm),"Gift of Joseph, Elsie, and Connie Erdelac, 1975",Drawings,http://www.metmuseum.org/art/collection/search/12628,"Metropolitan Museum of Art, New York, NY"
12629,The American Wing,1977,Watercolor,Frontier Cabin,American,"Sonntag, William Louis",,1822,1900,,1894,1894,1894,9 11/16 x 15 1/4 in. (24.6 x 38.7 cm),"Morris K. Jesup Fund, 1977",Drawings,http://www.metmuseum.org/art/collection/search/12629,"Metropolitan Museum of Art, New York, NY"
12630,The American Wing,1976,Painting,Landscape with Waterfall and Figures,American,"Sonntag, William Louis",,1822,1900,,ca. 1865,1862,1865,36 x 51 in. (91.4 x 129.5 cm),"Gift of Erving Wolf Foundation, in memory of Diane R. Wolf, 1976",Paintings,http://www.metmuseum.org/art/collection/search/12630,"Metropolitan Museum of Art, New York, NY"
12631,The American Wing,1928,Painting,Mary Ann Garrits,American,"Spencer, Frederick R.",American,1806,1875,,1834,1834,1834,33 x 26 in. (83.8 x 66 cm),"Gift of Mrs. Emma W. Englander, 1928",Paintings,http://www.metmuseum.org/art/collection/search/12631,"Metropolitan Museum of Art, New York, NY"
12632,The American Wing,1937,"Painting, miniature",Mrs. George Henry Loring (Amalia Heredia),American,"Staigg, Richard Morrell",,1817,1881,,1849,1849,1849,4 1/2 x 3 9/16 in. (11.4 x 9 cm),"Fletcher Fund, 1937",Paintings,http://www.metmuseum.org/art/collection/search/12632,"Metropolitan Museum of Art, New York, NY"
12633,The American Wing,1937,"Painting, miniature",George Henry Loring,American,"Staigg, Richard Morrell",,1817,1881,,1849,1849,1849,4 9/16 x 3 3/8 in. (11.6 x 8.6 cm),"Fletcher Fund, 1937",Paintings,http://www.metmuseum.org/art/collection/search/12633,"Metropolitan Museum of Art, New York, NY"
12634,The American Wing,1895,"Painting, miniature",Washington Allston,American,"Staigg, Richard Morrell",,1817,1881,,1841,1841,1841,3 9/16 x 2 13/16 in. (9 x 7.1 cm),"The Moses Lazarus Collection, Gift of Josephine and Sarah Lazarus, in memory of their father, 1888-95",Paintings,http://www.metmuseum.org/art/collection/search/12634,"Metropolitan Museum of Art, New York, NY"
12635,The American Wing,1926,Drawing,Jim Conner (from McGuire Scrapbook),American,"Stanley, John Mix",American,1814,1872,,1843,1843,1843,9 x 11 5/16 in. (22.9 x 28.7 cm),"Gift of James C. McGuire, 1926",Drawings,http://www.metmuseum.org/art/collection/search/12635,"Metropolitan Museum of Art, New York, NY"
12636,The American Wing,1932,"Painting, miniature",A North Carolina Mountain Woman,American,"Stanton, Lucy M.",,1875,1931,Female,ca. 1916,1913,1916,4 1/2 x 2 3/4 in. (11.4 x 7 cm),"Morris K. Jesup Fund, 1932",Paintings,http://www.metmuseum.org/art/collection/search/12636,"Metropolitan Museum of Art, New York, NY"
12637,The American Wing,1963,Drawing,Chart and Plan of the Harbour of New York,American,"Steenbergh, Peter Van",,,,,1794,1794,1794,18 3/4 x 14 5/8 in. (47.6 x 37.1 cm),"Rogers Fund, 1963",Drawings,http://www.metmuseum.org/art/collection/search/12637,"Metropolitan Museum of Art, New York, NY"
12638,The American Wing,1919,Drawing,The Blue Stocking,American,"Sterner, Albert","American, born England",1863,1946,,1915,1915,1915,23 3/4 x 29 1/2 in. (60.3 x 74.9 cm),"Gift of Adolph Lewisohn, 1919",Drawings,http://www.metmuseum.org/art/collection/search/12638,"Metropolitan Museum of Art, New York, NY"
12639,The American Wing,1933,Painting,"Celery, Cock, and Bowl",American,"Sterner, Albert","American, born England",1863,1946,,1933,1933,1933,25 x 30 1/4 in. (63.5 x 76.8 cm),"Arthur Hoppock Hearn Fund, 1933",Paintings,http://www.metmuseum.org/art/collection/search/12639,"Metropolitan Museum of Art, New York, NY"
12640,The American Wing,1977,Drawing,Tanker in Drydock,American,"Sterner, Albert","American, born England",1863,1946,,1915,1915,1915,23 3/4 x 29 1/2 in. (60.3 x 74.9 cm),"Gift of Adolph Lewisohn, 1919",Drawings,http://www.metmuseum.org/art/collection/search/12640,"Metropolitan Museum of Art, New York, NY"
12641,The American Wing,1961,Painting,Jonathan Dwight,American,"Steward, Joseph",,1753,1822,,ca. 1790,1787,1790,29 1/2 x 26 1/4 in. (74.9 x 66.7 cm),"Gift of Barbara Mercer Adam and Charlotte Adam Coate, 1961",Paintings,http://www.metmuseum.org/art/collection/search/12641,"Metropolitan Museum of Art, New York, NY"
12642,The American Wing,1895,Sculpture,The Bather,American,"Stewardson, Edmund Austin",,1865,1892,,"1889–90, carved 1894",1889,1894,46 1/4 x 23 x 15 in. (117.5 x 58.4 x 38.1 cm),"Gift of Thomas Stewardson, 1895",Sculpture,http://www.metmuseum.org/art/collection/search/12642,"Metropolitan Museum of Art, New York, NY"
12643,The American Wing,1912,Painting,The Parthenon,American,"Stiepevich, Vincent G.",,1841,1911,,1880,1880,1880,21 3/8 x 50 in. (54.3 x 127 cm),"Gift of Grolier Club, 1912",Paintings,http://www.metmuseum.org/art/collection/search/12643,"Metropolitan Museum of Art, New York, NY"
12644,The American Wing,1966,Painting,John and Louisa Stock,American,"Stock, Joseph Whiting",American,1815,1855,,1845,1845,1845,50 1/4 x 40 in. (127.6 x 101.6 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1966",Paintings,http://www.metmuseum.org/art/collection/search/12644,"Metropolitan Museum of Art, New York, NY"
12645,The American Wing,1984,"Painting, miniature",Rufus Morse Newhall,American,,,,,,1849,1849,1849,Diam. 3/4 in. (1.9 cm),"Gift of  Alvin and Davida Deutsch, in honor of Kathy Luhrs, 1984",Paintings,http://www.metmuseum.org/art/collection/search/12645,"Metropolitan Museum of Art, New York, NY"
12646,The American Wing,1953,Painting,Mary Cadwalader Rawle,American,"Stone, William Oliver",,1830,1875,,1868,1868,1868,Oval: 12 x 10 1/2 in. (30.5 x 26.7 cm),"Gift of Mrs. Max Farrand and Mrs. Cadwalader Jones, 1953",Paintings,http://www.metmuseum.org/art/collection/search/12646,"Metropolitan Museum of Art, New York, NY"
12647,The American Wing,1890,Painting,Alexander Stuart Murray,American,"Story, George Henry",,1835,1922,,1890,1890,1890,30 x 24 in. (76.2 x 61 cm),"Gift of George H. Story, 1890",Paintings,http://www.metmuseum.org/art/collection/search/12647,"Metropolitan Museum of Art, New York, NY"
12648,The American Wing,1906,Painting,Portrait of the Artist,American,"Story, George Henry",,1835,1922,,1902,1902,1902,24 x 21 in. (61 x 53.3 cm),"Gift of Mrs. George H. Story, 1906",Paintings,http://www.metmuseum.org/art/collection/search/12648,"Metropolitan Museum of Art, New York, NY"
12649,The American Wing,1888,Sculpture,Cleopatra,American,"Story, William Wetmore",American,1819,1895,,"1858, carved 1869",1858,1869,55 1/2 x 33 1/4 x 51 1/2 in. (141 x 84.5 x 130.8 cm),"Gift of John Taylor Johnston, 1888",Sculpture,http://www.metmuseum.org/art/collection/search/12649,"Metropolitan Museum of Art, New York, NY"
12650,The American Wing,1979,Sculpture,The Libyan Sibyl,American,"Story, William Wetmore",American,1819,1895,,1860; carved 1861,1860,1861,53 x 27 3/4 x 45 1/2 in. (134.6 x 70.5 x 115.6 cm),"Gift of Erving Wolf Foundation, in memory of Diane R. Wolf, 1979",Sculpture,http://www.metmuseum.org/art/collection/search/12650,"Metropolitan Museum of Art, New York, NY"
12651,The American Wing,1894,Sculpture,Medea,American,"Story, William Wetmore",American,1819,1895,,1865; carved 1868,1865,1868,82 1/4 x 26 3/4 x 27 1/2 in. (208.9 x 67.9 x 69.9 cm),"Gift of Henry Chauncey, 1894",Sculpture,http://www.metmuseum.org/art/collection/search/12651,"Metropolitan Museum of Art, New York, NY"
12652,The American Wing,1994,Dressing Table,Dressing Table,American,,,,,,1740–50,1740,1750,30 3/8 x 34 1/4 x 22 1/2 in. (77.2 x 87 x 57.2 cm),"Gift of Yvette and Thomas Cole, in memory of Louis W. Cole, 1994",Furniture,http://www.metmuseum.org/art/collection/search/12652,"Metropolitan Museum of Art, New York, NY"
12653,The American Wing,1926,Drawing,Head of a Girl (from McGuire Scrapbook),American,"Stout, James Varick",American,1809,1860,,1841,1841,1841,8 7/16 x 6 5/8 in. (21.4 x 16.8 cm),"Gift of James C. McGuire, 1926",Drawings,http://www.metmuseum.org/art/collection/search/12653,"Metropolitan Museum of Art, New York, NY"
12654,The American Wing,1929,"Painting, miniature",Coral,American,"Strean, Maria Judson",,1866,1949,,ca. 1923,1920,1923,Sight: 4 1/8 x 3 1/8 in. (10.5 x 7.9 cm),"Gift of American Society of Miniature Painters, 1929",Paintings,http://www.metmuseum.org/art/collection/search/12654,"Metropolitan Museum of Art, New York, NY"
12655,The American Wing,1917,"Painting, miniature","Daniel Strobel, Jr.",American,"Strobel, Louisa Catherine",,1803,1883,Female,ca. 1830,1827,1830,Sight: 2 3/8 x 1 3/4 in. (6 x 4.4 cm),"Bequest of Ella Church Strobell, 1917",Paintings,http://www.metmuseum.org/art/collection/search/12655,"Metropolitan Museum of Art, New York, NY"
12656,The American Wing,1917,"Painting, miniature",Self portrait,American,"Strobel, Louisa Catherine",,1803,1883,Female,ca. 1830,1827,1830,2 21/32 x 2 3/16 in. (6.7 x 5.6 cm),"Bequest of Ella Church Strobell, 1917",Paintings,http://www.metmuseum.org/art/collection/search/12656,"Metropolitan Museum of Art, New York, NY"
12657,The American Wing,1917,"Painting, miniature",Mrs. Daniel Strobel Jr. (Anna Church),American,"Strobel, Louisa Catherine",,1803,1883,Female,ca. 1830,1827,1830,Sight: 2 3/4 x 2 in. (7 x 5.1 cm),"Bequest of Ella Church Strobell, 1917",Paintings,http://www.metmuseum.org/art/collection/search/12657,"Metropolitan Museum of Art, New York, NY"
12658,The American Wing,1908,Painting,Albert Gallatin,American,"Stuart, Gilbert",American,1755,1828,,ca. 1803,1800,1803,29 3/8 x 24 7/8 in. (74.6 x 63.2 cm),"Gift of Frederic W. Stevens, 1908",Paintings,http://www.metmuseum.org/art/collection/search/12658,"Metropolitan Museum of Art, New York, NY"
12661,The American Wing,1924,Painting,Commodore Isaac Hull,American,"Stuart, Gilbert",American,1755,1828,,1813–14,1813,1814,30 x 25 in. (76.2 x 63.5 cm),"Bequest of Charles Allen Munn, 1924",Paintings,http://www.metmuseum.org/art/collection/search/12661,"Metropolitan Museum of Art, New York, NY"
12662,The American Wing,1881,Painting,"David Sears, Jr.",American,"Stuart, Gilbert",American,1755,1828,,ca. 1815,1812,1815,27 1/4 x 23 1/2 in. (69.2 x 59.7 cm),"Gift of Several Gentleman, 1881",Paintings,http://www.metmuseum.org/art/collection/search/12662,"Metropolitan Museum of Art, New York, NY"
12663,The American Wing,1986,Painting,George Heathcote,American,"Stuart, Gilbert",American,1755,1828,,ca. 1785,1782,1785,36 x 28 in. (91.4 x 71.1 cm),"Gift of Heathcote Art Foundation, 1986",Paintings,http://www.metmuseum.org/art/collection/search/12663,"Metropolitan Museum of Art, New York, NY"
12664,The American Wing,1888,Painting,George Washington,American,"Stuart, Gilbert",American,1755,1828,,ca. 1803,1800,1803,29 1/8 x 24 1/8 in. (74 x 61.3 cm),"Gift of H. O. Havemeyer, 1888",Paintings,http://www.metmuseum.org/art/collection/search/12664,"Metropolitan Museum of Art, New York, NY"
12665,The American Wing,1943,Painting,George Washington,American,"Stuart, Gilbert",American,1755,1828,,ca. 1798–1800,1795,1800,29 x 23 3/4 in. (73.7 x 60.3 cm),"Bequest of Richard De Wolfe Brixey, 1943",Paintings,http://www.metmuseum.org/art/collection/search/12665,"Metropolitan Museum of Art, New York, NY"
12666,The American Wing,1897,Painting,Henry Rice,American,"Stuart, Gilbert",American,1755,1828,,ca. 1815,1812,1815,26 1/2 x 21 1/2 in. (67.3 x 54.6 cm),"Purchase, 1896",Paintings,http://www.metmuseum.org/art/collection/search/12666,"Metropolitan Museum of Art, New York, NY"
12667,The American Wing,1977,Painting,Horatio Gates,American,"Stuart, Gilbert",American,1755,1828,,ca. 1793–94,1790,1794,44 1/4 x 35 7/8 in. (112.4 x 91.1 cm),"Gift of Lucille S. Pfeffer, 1977",Paintings,http://www.metmuseum.org/art/collection/search/12667,"Metropolitan Museum of Art, New York, NY"
12668,The American Wing,1929,Painting,James Monroe,American,"Stuart, Gilbert",American,1755,1828,,ca. 1820–22,1817,1822,40 1/4 x 32 in. (102.2 x 81.3 cm),"Bequest of Seth Low, 1916",Paintings,http://www.metmuseum.org/art/collection/search/12668,"Metropolitan Museum of Art, New York, NY"
12669,The American Wing,1950,Painting,John R. Murray,American,"Stuart, Gilbert",American,1755,1828,,ca. 1800,1797,1800,29 3/8 x 24 1/8 in. (74.6 x 61.3 cm),"Gift of Mrs. Walter Oakman and Miss Helen L. Hubbard, 1950",Paintings,http://www.metmuseum.org/art/collection/search/12669,"Metropolitan Museum of Art, New York, NY"
